locale_id,page_id,key,translation
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td17,和值单双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td18,和值双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td19,和值是双数
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td20,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td21,和值个位数大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td22,和值个位数－大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td23,和值的个位数是5－9
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td24,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td25,和值个位数大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td26,和值个位数－小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td27,和值的个位数是0－4
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td28,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td29,龙／虎／和
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td30,龙
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td31,和值十位数较大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td32,2.17
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td33,龙／虎／和
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td34,和
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td35,和值两个数字相同
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td36,9.75
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td37,龙／虎／和
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td38,虎
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td39,和值个位数较大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td40,2.17
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td41,顺三
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td42,3个号码相连
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td43,任何的3个号码相连（除了890、098、901、109）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table2.td44,20
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.p3,中奖数字投注
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.p4,- 锁定位置
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td1,投注方式
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td2,投注选项
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td3,详情
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td4,赔率
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td5,中1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td6,从1－9中选1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td7,1个数字相同且位置一致
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td8,9.75
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td9,中2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td10,从1－9中选2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td11,2个数字相同且位置一致
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td12,92
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td13,中3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td14,从1－9中选3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td15,3个数字相同且位置一致
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table3.td16,880
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.p5,- 锁定范围
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td1,投注方式
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td2,投注选项
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td3,详情
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td4,赔率
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td5,合选1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td6,从0－9选1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td7,中1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td8,9.75
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td9,合选2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td10,从0-9选2个不同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td11,中2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td12,46
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td13,从0-9选2个相同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td14,中2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td15,92
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td16,合选3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td17,从0-9选3个相同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td18,中3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td19,150
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td20,从0-9选2个相同的数字 + 1个不同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td21,中3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td22,300
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td23,从0-9选3个不同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td24,中3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table4.td25,880
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.p6,- 全部范围
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td1,投注方式
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td2,投注选项
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td3,详情
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td4,赔率
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td5,1个号码（全部范围）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td6,从0-9选1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td7,中1个数字（不限位置）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td8,3.5
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td9,2个号码（全部范围）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td10,从0-9选2个不同数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td11,中2个数字（不限位置）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td12,17
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td13,从0-9选2个相同数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td14,中2个数字（不限位置）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td15,33
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td16,3个号码（全部范围）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td17,从0-9选3个不同数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td18,中3个数字（不限位置）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td19,150
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td20,从0-9选2个相同数字 ＋1个不同数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td21,中3个数字（不限位置）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td22,300
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td23,从0-9选3个相同数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td24,中3个数字（不限位置）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.1.content.table5.td25,880
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.title,重庆5D
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.div1,选号规则：玩家从00000-99999的数字中选取1个5位数为投注号码进行投注。
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.div2,投注金额：1-100元／注 （玩家自定）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.div3,开奖时间：每天北京时间10:00-22:00（72期）10分钟一期；22:00-02:00（48期）5分钟一期。
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.div4,官方开奖：与重庆时时彩的官方开奖结果一致
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.div5,赔付规则：
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.p1,单个数字投注 － 个，十，百，千，万
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td1,投注方式
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td2,投注选项
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td3,详情
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td4,赔率
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td5,大／小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td6,大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td7,5 － 9
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td8,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td9,大／小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td10,小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td11,0 － 4
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td12,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td13,单／双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td14,单
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td15,"1,3,5,7,9"
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td16,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td17,单／双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td18,双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td19,"0,2,4,6,8"
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td20,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td21,中／发／白
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td22,中
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td23,0－3
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td24,2.43
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td25,中／发／白
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td26,发
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td27,4－6
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td28,3.25
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td29,中／发／白
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td30,白
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td31,7－9
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td32,3.25
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td33,东／南／西／北
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td34,东
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td35,"1,5,9"
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td36,3.25
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td37,东／南／西／北
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td38,南
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td39,"2,6"
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td40,4.85
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td41,东／南／西／北
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td42,西
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td43,"3,7"
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td44,4.85
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td45,东／南／西／北
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td46,北
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td47,"0,4,8"
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table1.td48,3.25
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.p2,开奖结果投注
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td1,投注方式
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td2,投注选项
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td3,详情
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td4,赔率
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td5,和值大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td6,和值小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td7,和值0 - 22
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td8,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td9,和值大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td10,和值大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td11,和值23 - 45
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td12,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td13,和值单双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td14,和值单
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td15,和值是单数
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td16,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td17,和值单双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td18,和值双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td19,和值是双数
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td20,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td21,和值个位数大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td22,和值个位数－大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td23,和值的个位数是5－9
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td24,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td25,和值个位数大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td26,和值个位数－小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td27,和值的个位数是0－4
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td28,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td29,龙／虎／平
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td30,龙
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td31,和值十位数（比个位数）较大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td32,2.17
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td33,龙／虎／平
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td34,平
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td35,两个数字相同
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td36,9.75
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td37,龙／虎／平
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td38,虎
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td39,和值个位数（比十位数）较大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td40,2.17
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td41,顺三／顺四／顺五
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td42,顺三
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td43,任何的3个号码相连（除了890、098、901、109）（包含4个和5个号码相连）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td44,3.4
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td45,顺三／顺四／顺五
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td46,顺四
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td47,任何的4个号码相连（包含5个号码相连）
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td48,15
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td49,顺三／顺四／顺五
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td50,顺五
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td51,任何的5个号码相连
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td52,125
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td53,开奖数字大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td54,开奖数字大
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td55,50000 -  99999
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td56,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td57,开奖数字大小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td58,开奖数字小
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td59,00000 -  49999
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td60,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td61,开奖数字单双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td62,开奖数字单
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td63,开奖五位数是单数
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td64,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td65,开奖数字单双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td66,开奖数字双
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td67,开奖五位数是双数
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table2.td68,1.95
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.p3,中奖数字投注
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.p4,- 锁定位置
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td1,投注方式
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td2,投注选项
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td3,详情
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td4,赔率
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td5,锁定1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td6,从1－9中选1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td7,中1个数字相同且位置一致
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td8,9.75
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td9,锁定2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td10,从1－9中选2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td11,中2个数字相同且位置一致
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td12,92
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td13,锁定3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td14,从1－9中选3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td15,中3个数字相同且位置一致
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table3.td16,880
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.p5,- 锁定范围
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td1,投注方式
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td2,投注选项
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td3,详情
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td4,赔率
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td5,合选1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td6,从0－9选1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td7,在选定范围内，中1个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td8,9.75
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td9,合选2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td10,从0-9选2个不同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td11,在选定范围内，中2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td12,46
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td13,从0-9选2个相同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td14,在选定范围内，中2个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td15,92
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td16,合选3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td17,从0-9选3个相同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td18,在选定范围内，中3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td19,150
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td20,从0-9选2个相同的数字 + 1个不同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td21,在选定范围内，中3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td22,300
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td23,从0-9选3个不同的数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td24,在选定范围内，中3个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td25,880
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td26,合选4个数字
58a82d87a5527676b47c8742,58c90207b2552f75763a69de,faq2.3.2.content.table4.td27,0同 + 4异 (1234)
